"","campo","code","name","percent"
"1678","Ingeniería mecánica","74","Mecánicos y ajustadores de maquinaria",0.59
"1679","Ingeniería mecánica","00","Ocupaciones militares",0.53
"1680","Ingeniería mecánica","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.51
"1681","Ingeniería mecánica","52","Dependientes en tiendas y almacenes",0.51
"1682","Ingeniería mecánica","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.49
"1683","Ingeniería mecánica","58","Trabajadores de los servicios personales",0.35
"1684","Ingeniería mecánica","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",0.33
"1685","Ingeniería mecánica","34","Profesionales de apoyo en finanzas y matemáticas",0.18
"1686","Ingeniería mecánica","77","Trabajadores de la industria de la alimentación, bebidas y tabaco",0.18
"1687","Ingeniería mecánica","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.09
"1688","Ingeniería aeronáutica","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",63.33
"1689","Ingeniería aeronáutica","27","Profesionales de las tecnologías de la información",7.73
"1690","Ingeniería aeronáutica","31","Técnicos de las ciencias y de las ingenierías",7.42
"1691","Ingeniería aeronáutica","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",3.89
"1692","Ingeniería aeronáutica","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.43
"1693","Ingeniería aeronáutica","13","Directores de producción y operaciones",2.11
"1694","Ingeniería aeronáutica","12","Directores de departamentos administrativos y comerciales",1.66
"1695","Ingeniería aeronáutica","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",1.15
"1696","Ingeniería aeronáutica","23","Otros profesionales de la enseñanza",1.15
"1697","Ingeniería aeronáutica","43","Otros empleados administrativos sin tareas de atención al público",1.15
"1698","Ingeniería aeronáutica","76","Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes
gráficas.",1.15
"1699","Ingeniería aeronáutica","21","Profesionales de la salud",1.09
"1700","Ingeniería aeronáutica","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",1.09
"1701","Ingeniería aeronáutica","35","Representantes, agentes comerciales y afines",1.09
"1702","Ingeniería aeronáutica","58","Trabajadores de los servicios personales",1.09
"1703","Ingeniería aeronáutica","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.74
"1704","Ingeniería aeronáutica","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.74
"1705","Ingeniería naval y oceánica","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",35.34
"1706","Ingeniería naval y oceánica","31","Técnicos de las ciencias y de las ingenierías",24.92
"1707","Ingeniería naval y oceánica","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",8.29
"1708","Ingeniería naval y oceánica","00","Ocupaciones militares",4.12
"1709","Ingeniería naval y oceánica","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",3.85
"1710","Ingeniería naval y oceánica","43","Otros empleados administrativos sin tareas de atención al público",3.34
"1711","Ingeniería naval y oceánica","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.14
"1712","Ingeniería naval y oceánica","74","Mecánicos y ajustadores de maquinaria",2.4
"1713","Ingeniería naval y oceánica","58","Trabajadores de los servicios personales",2.19
"1714","Ingeniería naval y oceánica","76","Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes
gráficas.",2.19
"1715","Ingeniería naval y oceánica","97","Peones de las industrias manufactureras",1.92
"1716","Ingeniería naval y oceánica","23","Otros profesionales de la enseñanza",1.39
"1717","Ingeniería naval y oceánica","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",1.04
"1718","Ingeniería naval y oceánica","75","Trabajadores especializados en electricidad y electrotecnología",1.04
"1719","Ingeniería naval y oceánica","81","Operadores de instalaciones y maquinaria fijas",1.04
"1720","Ingeniería naval y oceánica","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",1.04
"1721","Ingeniería naval y oceánica","59","Trabajadores de los servicios de protección y seguridad",0.92
"1722","Ingeniería naval y oceánica","64","Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas",0.79
"1723","Ingeniería naval y oceánica","13","Directores de producción y operaciones",0.55
"1724","Ingeniería naval y oceánica","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.48
"1725","Ingeniería de organización industrial y Nanotecnología","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",31.86
"1726","Ingeniería de organización industrial y Nanotecnología","31","Técnicos de las ciencias y de las ingenierías",13.65
"1727","Ingeniería de organización industrial y Nanotecnología","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",10.3
"1728","Ingeniería de organización industrial y Nanotecnología","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.86
"1729","Ingeniería de organización industrial y Nanotecnología","13","Directores de producción y operaciones",4.47
"1730","Ingeniería de organización industrial y Nanotecnología","35","Representantes, agentes comerciales y afines",3.48
"1731","Ingeniería de organización industrial y Nanotecnología","27","Profesionales de las tecnologías de la información",3.14
"1732","Ingeniería de organización industrial y Nanotecnología","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",2.86
"1733","Ingeniería de organización industrial y Nanotecnología","33","Técnicos sanitarios y profesionales de las terapias alternativas",2.7
"1734","Ingeniería de organización industrial y Nanotecnología","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",2.54
"1735","Ingeniería de organización industrial y Nanotecnología","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",2.19
"1736","Ingeniería de organización industrial y Nanotecnología","12","Directores de departamentos administrativos y comerciales",2.16
"1737","Ingeniería de organización industrial y Nanotecnología","71","Trabajadores en obras estructurales de construcción y afines",1.64
"1738","Ingeniería de organización industrial y Nanotecnología","74","Mecánicos y ajustadores de maquinaria",1.64
"1739","Ingeniería de organización industrial y Nanotecnología","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",1.56
"1740","Ingeniería de organización industrial y Nanotecnología","97","Peones de las industrias manufactureras",1.43
"1741","Ingeniería de organización industrial y Nanotecnología","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.34
"1742","Ingeniería de organización industrial y Nanotecnología","43","Otros empleados administrativos sin tareas de atención al público",1.29
"1743","Ingeniería de organización industrial y Nanotecnología","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",1.12
"1744","Ingeniería de organización industrial y Nanotecnología","00","Ocupaciones militares",0.97
"1745","Ingeniería de organización industrial y Nanotecnología","21","Profesionales de la salud",0.94
"1746","Ingeniería de organización industrial y Nanotecnología","28","Profesionales en ciencias sociales",0.62
"1747","Ingeniería de organización industrial y Nanotecnología","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.49
"1748","Ingeniería de organización industrial y Nanotecnología","99",NA,0.45
"1749","Ingeniería de organización industrial y Nanotecnología","51","Trabajadores asalariados de los servicios de restauración",0.3
"1750","Ciencia y tecnología de los alimentos e Ingeniería alimentaria","31","Técnicos de las ciencias y de las ingenierías",41.39
"1751","Ciencia y tecnología de los alimentos e Ingeniería alimentaria","21","Profesionales de la salud",14.27
"1752","Ciencia y tecnología de los alimentos e Ingeniería alimentaria","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",7.09
"1753","Ciencia y tecnología de los alimentos e Ingeniería alimentaria","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.99
